Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Minecraft,PS4,2014,Misc,Sony Computer Entertainment Europe,1.48,2.02,0.14,0.68,4.32,NA,NA,NA,NA,NA,NA
Call of Duty: Advanced Warfare,X360,2014,Shooter,Activision,2.77,1.11,0,0.4,4.29,NA,NA,4.9,221,High Moon Studios,M
FIFA 15,PS3,2014,Sports,Electronic Arts,0.58,3.02,0.04,0.64,4.28,NA,NA,4.5,109,EA Sports,E
Watch Dogs,PS4,2014,Action,Ubisoft,1.4,1.9,0.11,0.64,4.05,80,80,6.3,2996,Ubisoft Montreal,M
Far Cry 4,PS4,2014,Shooter,Ubisoft,1.13,2.18,0.1,0.63,4.04,85,83,7.7,1653,Ubisoft Montreal,M
Assassin's Creed: Unity,PS4,2014,Action,Ubisoft,1.19,2.07,0.08,0.62,3.96,70,40,4.9,2050,"Ubisoft, Ubisoft Montreal",M
Monster Hunter 4 Ultimate,3DS,2014,Role-Playing,Nintendo,0.68,0.48,2.62,0.11,3.89,86,80,8.7,348,Capcom,T
Assassin's Creed: Unity,XOne,2014,Action,Ubisoft,2.27,0.9,0,0.33,3.5,72,59,4.1,1005,"Ubisoft, Ubisoft Montreal",M
Destiny,XOne,2014,Shooter,Activision,2.14,0.92,0,0.31,3.37,75,11,5.5,1735,"Bungie Software, Bungie",T
Yokai Watch 2 Ganso/Honke,3DS,2014,Role-Playing,Nintendo,0.09,0,3.18,0.01,3.28,NA,NA,NA,NA,NA,NA
Halo: The Master Chief Collection,XOne,2014,Shooter,Microsoft Game Studios,1.91,1,0.03,0.29,3.23,85,69,7.2,1267,343 Industries,M
The Sims 4,PC,2014,Simulation,Electronic Arts,1,1.82,0,0.23,3.05,70,74,3.9,2057,Maxis,T
Middle-Earth: Shadow of Mordor,PS4,2014,Action,Warner Bros. Interactive Entertainment,1.01,1.43,0.05,0.47,2.96,84,85,8.1,1886,Monolith Productions,M
Titanfall,XOne,2014,Shooter,Electronic Arts,1.84,0.8,0.04,0.27,2.95,86,68,6.4,2658,Respawn Entertainment,M
FIFA 15,X360,2014,Sports,Electronic Arts,0.79,1.92,0,0.21,2.92,NA,NA,4.2,85,EA Sports,E
inFAMOUS: Second Son,PS4,2014,Action,Sony Computer Entertainment,1.28,0.98,0.07,0.46,2.79,80,90,7.9,2944,Sucker Punch,T
Minecraft,XOne,2014,Misc,Microsoft Game Studios,1.61,0.9,0,0.25,2.76,NA,NA,NA,NA,NA,NA
Yokai Watch 2 Shinuchi,3DS,2014,Role-Playing,Level 5,0,0,2.68,0,2.68,NA,NA,NA,NA,NA,NA
NBA 2K15,PS4,2014,Sports,Take-Two Interactive,1.47,0.54,0.01,0.43,2.45,83,50,7,291,Visual Concepts,E
Madden NFL 15,PS4,2014,Sports,Electronic Arts,1.54,0.25,0,0.4,2.19,81,37,6.1,208,EA Sports,E
FIFA 15,XOne,2014,Sports,Electronic Arts,0.6,1.42,0,0.16,2.18,82,33,5.4,347,EA Sports,E
DriveClub,PS4,2014,Racing,Sony Computer Entertainment,0.36,1.38,0.02,0.31,2.07,71,85,6.1,1571,Evolution Studios,E
Madden NFL 15,X360,2014,Sports,Electronic Arts,1.77,0.06,0,0.22,2.05,NA,NA,5.5,29,EA Sports,E
Just Dance 2015,Wii,2014,Misc,Ubisoft,0.99,0.85,0,0.17,2.01,NA,NA,8.4,5,Ubisoft,E10+
Dragon Age: Inquisition,PS4,2014,Role-Playing,Electronic Arts,0.73,0.88,0.08,0.32,2.01,89,43,7.4,1984,BioWare,M
Minecraft,PSV,2014,Misc,Sony Computer Entertainment Europe,0.18,0.64,0.9,0.24,1.96,NA,NA,NA,NA,NA,NA
Destiny,X360,2014,Shooter,Activision,1.31,0.43,0,0.18,1.92,NA,NA,4.7,504,Bungie,T
LittleBigPlanet 3,PS4,2014,Platform,Sony Computer Entertainment,0.66,0.93,0.01,0.31,1.91,79,78,7.1,506,Sumo Digital,E
Kirby: Triple Deluxe,3DS,2014,Platform,Nintendo,0.61,0.34,0.79,0.09,1.83,80,68,8.8,206,HAL Labs,E
Diablo III,PS4,2014,Role-Playing,Activision,0.51,0.98,0.06,0.28,1.82,NA,NA,NA,NA,Blizzard Entertainment,M
The Evil Within,PS4,2014,Action,Bethesda Softworks,0.55,0.86,0.11,0.27,1.79,75,65,7.3,1223,Tango Gameworks,M
Watch Dogs,PS3,2014,Action,Ubisoft,0.56,0.81,0.1,0.27,1.74,NA,NA,5.1,383,Ubisoft Montreal,M
The Crew,PS4,2014,Racing,Ubisoft,0.35,1.08,0.03,0.26,1.72,61,60,5.4,575,"Ubisoft Reflections, Ivory Tower",T
NBA 2K15,XOne,2014,Sports,Take-Two Interactive,1.37,0.18,0,0.18,1.72,82,9,6.3,101,Visual Concepts,E
Far Cry 4,XOne,2014,Shooter,Ubisoft,0.8,0.69,0.01,0.14,1.63,82,15,7.5,383,Ubisoft Montreal,M
NBA 2K15,X360,2014,Sports,Take-Two Interactive,1.35,0.11,0,0.17,1.63,NA,NA,3,40,Visual Concepts,E
Destiny,PS3,2014,Shooter,Activision,0.68,0.56,0.12,0.25,1.62,NA,NA,4.5,445,Bungie,T
Watch Dogs,XOne,2014,Action,Ubisoft,0.9,0.53,0,0.14,1.57,78,15,5.8,712,Ubisoft Montreal,M
Madden NFL 15,XOne,2014,Sports,Electronic Arts,1.31,0.09,0,0.16,1.57,80,19,6.4,138,EA Sports,E
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.24,1.55,79,73,8.1,1116,MachineGames,M
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,0.7,0.55,0.16,0.12,1.52,83,77,8.9,712,Retro Studios,E
Madden NFL 15,PS3,2014,Sports,Electronic Arts,1.08,0.11,0,0.27,1.45,NA,NA,2.7,13,EA Sports,E
Tomb Raider (2013),PS4,2014,Action,Square Enix,0.47,0.65,0.06,0.22,1.4,NA,NA,NA,NA,NA,NA
Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.11,1.4,86,85,8.2,977,Playground Games,E10+
Yoshi's New Island,3DS,2014,Platform,Nintendo,0.48,0.53,0.28,0.09,1.38,64,71,6.1,155,Arzest,E
Titanfall,X360,2014,Shooter,Electronic Arts,0.87,0.34,0.02,0.13,1.36,83,21,5.9,371,Bluepoint Games,M
Middle-Earth: Shadow of Mordor,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.73,0.5,0.01,0.12,1.35,87,12,8,585,Monolith Productions,M
NBA 2K15,PS3,2014,Sports,Take-Two Interactive,0.87,0.21,0.02,0.24,1.34,NA,NA,3.5,22,Visual Concepts,E
Far Cry 4,PS3,2014,Shooter,Ubisoft,0.34,0.68,0.08,0.19,1.29,NA,NA,7.3,113,Ubisoft Montreal,M
Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,0.46,0.56,0.06,0.2,1.29,72,53,7.5,292,Ubisoft Sofia,M
The LEGO Movie Videogame,X360,2014,Action,Warner Bros. Interactive Entertainment,0.69,0.47,0,0.11,1.27,69,8,7.2,26,TT Games,E10+
Dark Souls II,PS3,2014,Role-Playing,Namco Bandai Games,0.4,0.33,0.4,0.15,1.27,91,69,8.1,1107,From Software,T
Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,0.45,0.47,0.17,0.18,1.27,75,70,6.2,1311,Kojima Productions,M
Watch Dogs,X360,2014,Action,Ubisoft,0.72,0.41,0.01,0.11,1.25,NA,NA,5,332,Ubisoft Montreal,M
Kingdom Hearts II,PS3,2014,Role-Playing,Square Enix,0.52,0.35,0.18,0.18,1.23,NA,NA,NA,NA,NA,NA
Hyrule Warriors,WiiU,2014,Action,Nintendo,0.58,0.42,0.13,0.1,1.23,76,81,8.3,662,Omega Force,T
Farming Simulator 2015,PC,2014,Simulation,Focus Home Interactive,0.08,1.04,0,0.07,1.2,NA,NA,NA,NA,NA,NA
Captain Toad: Treasure Tracker,WiiU,2014,Puzzle,Nintendo,0.53,0.38,0.19,0.09,1.19,81,78,8.6,377,Nintendo EAD Tokyo,E
WWE 2K15,PS4,2014,Sports,Take-Two Interactive,0.39,0.57,0,0.19,1.15,62,44,5.1,164,Yuke's,T
Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,0.63,0.4,0,0.1,1.14,81,89,7.7,1137,Insomniac Games,M
Alien: Isolation,PS4,2014,Shooter,Sega,0.34,0.57,0.04,0.17,1.13,79,50,8.1,795,Creative Assembly,M
Disney Infinity 2.0: Marvel Super Heroes,X360,2014,Action,Disney Interactive Studios,0.64,0.34,0,0.1,1.08,NA,NA,NA,NA,NA,NA
Plants vs. Zombies: Garden Warfare,X360,2014,Shooter,Electronic Arts,0.51,0.47,0,0.09,1.08,69,6,7.3,121,PopCap,E10+
EA Sports UFC,PS4,2014,Sports,Electronic Arts,0.46,0.41,0.01,0.17,1.05,70,57,6.1,279,EA Sports,T
Assassin's Creed: Rogue,X360,2014,Action,Ubisoft,0.58,0.34,0,0.09,1.01,72,32,7.3,318,Ubisoft,M
Rayman Legends,PS4,2014,Platform,Ubisoft,0.22,0.64,0,0.16,1.01,90,16,8.5,525,Ubisoft Montpellier,E10+
Disney Infinity 2.0: Marvel Super Heroes,PS3,2014,Action,Disney Interactive Studios,0.46,0.33,0,0.16,0.95,NA,NA,NA,NA,NA,NA
Skylanders: Trap Team,Wii,2014,Action,Activision,0.41,0.46,0,0.08,0.95,NA,NA,NA,NA,Toys for Bob,E10+
Dragon Age: Inquisition,XOne,2014,Role-Playing,Electronic Arts,0.56,0.28,0,0.09,0.93,85,28,6.9,703,BioWare,M
Lego Batman 3: Beyond Gotham,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.37,0.4,0,0.15,0.93,73,43,7.1,75,TT Games,E10+
The LEGO Movie Videogame,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.43,0.02,0.15,0.93,80,5,6.8,12,TT Games,E10+
South Park: The Stick of Truth,PS3,2014,Role-Playing,Ubisoft,0.43,0.34,0,0.16,0.92,85,31,8.5,575,Obsidian Entertainment,M
South Park: The Stick of Truth,X360,2014,Role-Playing,Ubisoft,0.58,0.26,0,0.09,0.92,82,33,8.4,363,Obsidian Entertainment,M
Far Cry 4,X360,2014,Shooter,Ubisoft,0.45,0.37,0,0.08,0.9,NA,NA,7,109,Ubisoft Montreal,M
The Elder Scrolls Online,PC,2014,Role-Playing,Bethesda Softworks,0.32,0.51,0,0.07,0.9,71,64,5.7,2421,ZeniMax Media,M
Skylanders: Trap Team,X360,2014,Action,Activision,0.54,0.27,0,0.08,0.9,NA,NA,NA,NA,Toys for Bob,E10+
Lego Batman 3: Beyond Gotham,X360,2014,Action,Warner Bros. Interactive Entertainment,0.48,0.33,0,0.08,0.89,NA,NA,6.8,14,TT Games,E10+
The Evil Within,PS3,2014,Action,Bethesda Softworks,0.26,0.34,0.13,0.12,0.84,NA,NA,7.6,193,Tango Gameworks,M
Thief (2014),PS4,2014,Action,Square Enix,0.28,0.38,0.03,0.13,0.82,NA,NA,NA,NA,NA,NA
Dragon Quest Monsters 2,3DS,2014,Role-Playing,Square Enix,0,0,0.79,0,0.79,NA,NA,NA,NA,NA,NA
Forza Horizon 2,X360,2014,Racing,Microsoft Game Studios,0.35,0.37,0,0.06,0.78,NA,NA,5.1,116,"Sumo Digital, Playground Games",E10+
WWE 2K15,PS3,2014,Sports,Take-Two Interactive,0.36,0.29,0,0.13,0.78,55,5,3.1,57,Yuke's,T
Bayonetta 2,WiiU,2014,Action,Nintendo,0.32,0.28,0.1,0.06,0.76,91,80,8.2,1217,PlatinumGames,M
Pro Evolution Soccer 2015,PS4,2014,Sports,Konami Digital Entertainment,0.09,0.45,0.11,0.1,0.75,82,56,7.2,386,Konami,E
Final Fantasy XIV: A Realm Reborn,PS4,2014,Role-Playing,Square Enix,0.33,0.23,0.08,0.11,0.75,NA,NA,NA,NA,NA,NA
Dark Souls II,X360,2014,Role-Playing,Namco Bandai Games,0.48,0.18,0.01,0.07,0.74,91,30,7.9,915,From Software,T
Lego Batman 3: Beyond Gotham,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.28,0,0.12,0.74,NA,NA,6.7,11,TT Games,E10+
Dragon Age: Inquisition,PC,2014,Role-Playing,Electronic Arts,0.33,0.34,0,0.06,0.73,85,45,5.9,3926,BioWare,M
Just Dance 2015,WiiU,2014,Misc,Ubisoft,0.38,0.29,0,0.06,0.73,75,6,6.6,26,Ubisoft,E10+
Persona Q: Shadow of the Labyrinth,3DS,2014,Role-Playing,Nippon Ichi Software,0.34,0.07,0.27,0.04,0.72,83,56,8.1,169,Atlus,M
MLB 14: The Show,PS4,2014,Sports,Sony Computer Entertainment America,0.58,0,0,0.14,0.72,83,17,7.7,205,SCEA San Diego Studios,E
Borderlands: The Pre-Sequel,X360,2014,Shooter,Take-Two Interactive,0.46,0.19,0.01,0.07,0.72,74,16,6.4,161,2K Australia,M
Skylanders: Trap Team,WiiU,2014,Action,Activision,0.38,0.26,0,0.06,0.7,86,4,7.1,18,Toys for Bob,E10+
The LEGO Movie Videogame,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.28,0.31,0.05,0.05,0.69,NA,NA,5.4,13,TT Games,E10+
Plants vs. Zombies: Garden Warfare,XOne,2014,Shooter,Electronic Arts,0.39,0.23,0,0.06,0.69,76,65,7.4,438,PopCap,E10+
Sniper Elite 3,PS4,2014,Shooter,505 Games,0.24,0.34,0,0.11,0.68,67,41,7.1,178,Rebellion,M
Wolfenstein: The New Order,XOne,2014,Shooter,Bethesda Softworks,0.34,0.28,0,0.06,0.68,79,18,7.8,397,MachineGames,M
The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0,0.06,0.67,79,24,7.3,430,Tango Gameworks,M
The LEGO Movie Videogame,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67,71,31,7.1,98,TT Games,E10+
Skylanders: Trap Team,PS3,2014,Action,Activision,0.26,0.3,0,0.11,0.66,NA,NA,7,5,Toys for Bob,E10+
Diablo III,XOne,2014,Role-Playing,Activision,0.36,0.24,0,0.06,0.66,NA,NA,NA,NA,NA,NA
Metro: Last Light,PS4,2014,Action,Deep Silver,0.22,0.3,0.04,0.1,0.66,NA,NA,NA,NA,NA,NA
Plants vs. Zombies: Garden Warfare,PS3,2014,Shooter,Electronic Arts,0.22,0.32,0.01,0.11,0.66,NA,NA,7.8,24,PopCap,E10+
Freedom Wars,PSV,2014,Role-Playing,Sony Computer Entertainment,0.15,0.1,0.32,0.08,0.65,73,39,8.3,265,"Dimps Corporation, SCE Japan Studio",T
Disney Infinity 2.0: Marvel Super Heroes,WiiU,2014,Action,Disney Interactive Studios,0.37,0.22,0,0.06,0.65,NA,NA,NA,NA,NA,NA
Borderlands 2,PSV,2014,Shooter,Take-Two Interactive,0.32,0.16,0.01,0.15,0.64,64,31,7.6,358,Iron Galaxy Studios,M
The LEGO Movie Videogame,WiiU,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.23,0.03,0.05,0.64,68,5,7.7,25,TT Games,E10+
WWE 2K15,X360,2014,Sports,Take-Two Interactive,0.38,0.2,0,0.06,0.64,50,5,4,65,Yuke's,T
The Crew,XOne,2014,Racing,Ubisoft,0.25,0.34,0,0.05,0.64,64,18,5.9,176,"Ubisoft Reflections, Ivory Tower",T
LittleBigPlanet 3,PS3,2014,Platform,Sony Computer Entertainment,0.2,0.33,0.01,0.1,0.63,NA,NA,7.2,64,Sumo Digital,E
Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.44,0,0.04,0.63,80,17,6.7,1064,Ubisoft Montreal,M
Rocksmith 2014,PS4,2014,Misc,Ubisoft,0.35,0.17,0,0.11,0.63,NA,NA,NA,NA,NA,NA
Disney Infinity 2.0: Marvel Super Heroes,PS4,2014,Action,Disney Interactive Studios,0.27,0.25,0,0.1,0.62,NA,NA,NA,NA,NA,NA
2014 FIFA World Cup Brazil,PS3,2014,Sports,Electronic Arts,0.15,0.36,0.01,0.09,0.61,73,33,4.3,87,EA Canada,E
Plants vs. Zombies: Garden Warfare,PS4,2014,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,0.61,75,23,7.6,259,PopCap,E10+
Borderlands: The Pre-Sequel,PS3,2014,Shooter,Take-Two Interactive,0.26,0.21,0.05,0.1,0.61,77,24,6.3,130,2K Australia,M
Tomb Raider (2013),XOne,2014,Action,Square Enix,0.35,0.21,0,0.05,0.61,NA,NA,NA,NA,NA,NA
Just Dance 2015,X360,2014,Misc,Ubisoft,0.42,0.13,0,0.06,0.6,NA,NA,8.3,6,Ubisoft,E10+
Kinect Sports Rivals,XOne,2014,Sports,Microsoft Game Studios,0.3,0.23,0.02,0.05,0.6,60,53,5.1,144,Microsoft Game Studios,E10+
LEGO The Hobbit,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.38,0,0.09,0.6,72,47,6.6,88,TT Games,E10+
NHL 15,PS4,2014,Sports,Electronic Arts,0.31,0.19,0,0.1,0.6,60,28,3.6,306,EA Sports,E10+
Dragon Age: Inquisition,PS3,2014,Role-Playing,Electronic Arts,0.27,0.18,0.05,0.09,0.6,NA,NA,5.2,242,BioWare,M
FIFA 15,PSV,2014,Sports,Electronic Arts,0.08,0.35,0.05,0.12,0.59,NA,NA,3.1,42,EA Sports,E
Metal Gear Solid V: Ground Zeroes,PS3,2014,Action,Konami Digital Entertainment,0.14,0.12,0.27,0.05,0.59,66,5,5.9,242,Kojima Productions,M
Pro Evolution Soccer 2015,PS3,2014,Sports,Konami Digital Entertainment,0.1,0.2,0.22,0.06,0.58,NA,NA,7.8,34,Konami,E
WWE 2K15,XOne,2014,Sports,Take-Two Interactive,0.29,0.23,0,0.05,0.57,56,25,5.7,63,Yuke's,T
Titanfall,PC,2014,Shooter,Electronic Arts,0.22,0.3,0,0.04,0.56,86,29,6.2,1727,Respawn Entertainment,M
Middle-Earth: Shadow of Mordor,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.2,0.26,0.01,0.09,0.56,NA,NA,3.4,100,Behaviour Interactive,M
FIFA 15,Wii,2014,Sports,Electronic Arts,0.15,0.37,0,0.04,0.56,NA,NA,4.3,12,EA Sports,E
The Amazing Spider-Man 2 (2014),PS4,2014,Action,Activision,0.2,0.25,0.02,0.09,0.55,NA,NA,NA,NA,NA,NA
Assassin's Creed: Unity,PC,2014,Action,Ubisoft,0.18,0.33,0,0.04,0.55,70,10,3,1463,"Ubisoft, Ubisoft Montreal",M
Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,0.16,0.07,0.28,0.02,0.54,69,57,7,87,Racjin,E10+
Just Dance 2015,XOne,2014,Misc,Ubisoft,0.35,0.13,0,0.05,0.53,70,17,7.5,20,Ubisoft,E10+
The LEGO Movie Videogame,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.35,0.13,0,0.05,0.53,69,18,6.9,49,TT Games,E10+
Dragon Age: Inquisition,X360,2014,Role-Playing,Electronic Arts,0.36,0.12,0,0.05,0.53,NA,NA,5.1,235,BioWare,M
Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.18,0.24,0.02,0.08,0.52,68,45,6.6,425,"City Interactive, Deck 13",M
Alien: Isolation,XOne,2014,Shooter,Sega,0.22,0.24,0,0.04,0.51,78,24,7.8,314,Creative Assembly,M
Middle-Earth: Shadow of Mordor,X360,2014,Action,Warner Bros. Interactive Entertainment,0.28,0.16,0,0.04,0.49,NA,NA,4.6,77,Behaviour Interactive,M
Pokemon Art Academy,3DS,2014,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49,76,22,7.7,19,Headstrong Games,E
Mario Golf: World Tour,3DS,2014,Sports,Nintendo,0.15,0.13,0.17,0.03,0.48,78,73,8.2,76,Camelot Software Planning,E
World of Warcraft: Warlords of Draenor,PC,2014,Action,Activision Blizzard,0.08,0.36,0,0.03,0.47,87,49,5.9,1154,Blizzard Entertainment,T
EA Sports UFC,XOne,2014,Sports,Electronic Arts,0.3,0.12,0,0.04,0.47,70,23,6.3,152,EA Sports,T
Football Manager 2015,PC,2014,Simulation,Sega,0,0.44,0,0.03,0.46,80,36,6,151,Sports Interactive,NA
The Evil Within,X360,2014,Action,Bethesda Softworks,0.25,0.16,0.01,0.04,0.46,NA,NA,7.6,172,Tango Gameworks,M
Thief (2014),XOne,2014,Action,Square Enix,0.26,0.15,0,0.04,0.46,NA,NA,NA,NA,NA,NA
The Walking Dead: Season One,PS4,2014,Adventure,Telltale Games,0.12,0.25,0.02,0.07,0.46,NA,NA,NA,NA,NA,NA
LEGO The Hobbit,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.27,0,0.07,0.46,NA,NA,7,10,TT Games,E10+
FIFA 15,3DS,2014,Sports,Electronic Arts,0.09,0.34,0,0.03,0.45,NA,NA,2.4,35,EA Sports,E
LEGO The Hobbit,X360,2014,Action,Warner Bros. Interactive Entertainment,0.2,0.21,0,0.04,0.45,70,4,8.7,11,TT Games,E10+
NHL 15,X360,2014,Sports,Electronic Arts,0.35,0.05,0,0.05,0.45,NA,NA,2.8,47,EA Sports,E10+
Lego Batman 3: Beyond Gotham,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.21,0.2,0,0.04,0.45,NA,NA,6.4,7,TT Games,E10+
Lego Batman 3: Beyond Gotham,WiiU,2014,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0,0.04,0.45,NA,NA,7,20,TT Games,E10+
Wolfenstein: The New Order,PC,2014,Shooter,Bethesda Softworks,0.13,0.29,0,0.03,0.45,81,23,8.2,1647,MachineGames,M
Watch Dogs,PC,2014,Action,Ubisoft,0.15,0.26,0,0.03,0.45,77,18,4.7,3288,Ubisoft Montreal,M
Wolfenstein: The New Order,PS3,2014,Shooter,Bethesda Softworks,0.14,0.21,0.02,0.07,0.44,NA,NA,7.1,115,MachineGames,M
Skylanders: Trap Team,PS4,2014,Action,Activision,0.19,0.18,0,0.07,0.44,78,46,5.6,32,Toys for Bob,E10+
Disney Infinity 2.0: Marvel Super Heroes,XOne,2014,Action,Disney Interactive Studios,0.25,0.15,0,0.04,0.44,NA,NA,NA,NA,NA,NA
Fable,X360,2014,Role-Playing,Microsoft Game Studios,0.25,0.15,0.01,0.04,0.44,NA,NA,NA,NA,NA,NA
Sleeping Dogs,PS4,2014,Action,Square Enix,0.16,0.2,0,0.07,0.43,NA,NA,NA,NA,NA,NA
Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014,Fighting,Namco Bandai Games,0.15,0.14,0.09,0.06,0.43,73,26,7.5,100,CyberConnect2,T
Lego Batman 3: Beyond Gotham,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.23,0.17,0,0.04,0.43,74,25,7.1,36,TT Games,E10+
MLB 14: The Show,PS3,2014,Sports,Sony Computer Entertainment America,0.35,0,0,0.08,0.43,81,26,6.8,79,SCEA San Diego Studios,E
2014 FIFA World Cup Brazil,X360,2014,Sports,Electronic Arts,0.15,0.25,0,0.03,0.42,74,29,4.4,93,EA Canada,E
Trials Fusion,PS4,2014,Racing,Ubisoft,0.13,0.22,0.01,0.07,0.42,79,51,7.2,244,RedLynx,E10+
Story of Seasons,3DS,2014,Simulation,Nintendo,0,0.14,0.27,0.01,0.42,76,39,8.2,54,Marvelous AQL,E10+
NHL 15,XOne,2014,Sports,Electronic Arts,0.31,0.06,0,0.04,0.41,59,22,3.2,180,EA Sports,E10+
F1 2014,PS3,2014,Racing,Codemasters,0.07,0.26,0.02,0.06,0.41,62,19,4.1,28,Codemasters Birmingham,E
Call of Duty: Advanced Warfare,PC,2014,Shooter,Activision,0.15,0.23,0,0.03,0.41,78,18,4.5,1136,Sledgehammer Games,M
Rocksmith 2014,XOne,2014,Misc,Ubisoft,0.29,0.08,0,0.04,0.41,NA,NA,NA,NA,NA,NA
Just Dance 2015,PS4,2014,Misc,Ubisoft,0.19,0.13,0,0.07,0.39,72,8,5.8,32,Ubisoft,E10+
Wolfenstein: The New Order,X360,2014,Shooter,Bethesda Softworks,0.18,0.17,0,0.03,0.38,NA,NA,7.4,98,MachineGames,M
Mobile Suit Gundam: Extreme VS Full Boost,PS3,2014,Fighting,Namco Bandai Games,0,0,0.38,0,0.38,NA,NA,NA,NA,NA,NA
Wii Sports Club,WiiU,2014,Sports,Nintendo,0.17,0.14,0.04,0.03,0.38,68,21,7,106,Nintendo,E10+
Theatrhythm Final Fantasy: Curtain Call,3DS,2014,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37,83,52,8.2,66,Indies Zero,T
Skylanders: Trap Team,XOne,2014,Action,Activision,0.26,0.07,0,0.04,0.37,NA,NA,NA,NA,NA,NA
Sid Meier's Civilization: Beyond Earth,PC,2014,Strategy,Take-Two Interactive,0.11,0.22,0,0.03,0.36,81,78,5.5,1027,Firaxis Games,E10+
NHL 15,PS3,2014,Sports,Electronic Arts,0.21,0.09,0,0.06,0.36,NA,NA,1.6,45,EA Sports,E10+
Fossil Fighters: Frontier,3DS,2014,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.36,57,25,4.8,19,"RED Entertainment, Spike Chunsoft",E10+
Thief (2014),PS3,2014,Action,Square Enix,0.1,0.17,0.02,0.05,0.35,NA,NA,NA,NA,NA,NA
Middle-Earth: Shadow of Mordor,PC,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0,0.03,0.35,84,17,8,1671,Monolith Productions,M
Sniper Elite 3,XOne,2014,Shooter,505 Games,0.2,0.11,0,0.03,0.35,63,12,6.6,68,Rebellion,M
