Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Just Cause 3,PS4,2015,Action,Square Enix,0.47,1.03,0.07,0.28,1.86,73,42,6.5,403,Avalanche Studios,M
Forza Motorsport 6,XOne,2015,Racing,Microsoft Game Studios,0.73,0.9,0.03,0.14,1.8,87,85,7.9,863,Turn 10,E
The Elder Scrolls Online,PS4,2015,Role-Playing,Bethesda Softworks,0.67,0.79,0,0.29,1.75,NA,NA,NA,NA,NA,NA
The Order: 1886,PS4,2015,Shooter,Sony Computer Entertainment,0.61,0.78,0.06,0.27,1.74,63,94,6.6,3172,"Ready at Dawn, SCE Santa Monica",M
Call of Duty: Black Ops 3,X360,2015,Shooter,Activision,1.14,0.4,0,0.16,1.71,NA,NA,NA,NA,NA,NA
Call of Duty: Black Ops 3,PS3,2015,Shooter,Activision,0.49,0.87,0.07,0.26,1.69,NA,NA,NA,NA,NA,NA
Fire Emblem Fates,3DS,2015,Role-Playing,Nintendo,0.81,0.23,0.52,0.11,1.68,NA,NA,NA,NA,NA,NA
Until Dawn,PS4,2015,Adventure,Sony Computer Entertainment Europe,0.45,0.9,0.05,0.26,1.66,79,103,8.2,2161,SuperMassive Games,M
Mario Party 10,WiiU,2015,Misc,Nintendo,0.69,0.53,0.24,0.12,1.58,66,66,6.5,279,"Nintendo, Nd Cube",E
FIFA 16,X360,2015,Sports,Electronic Arts,0.57,0.88,0,0.12,1.57,NA,NA,2.9,45,EA Sports,E
Batman: Arkham Knight,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.88,0.47,0,0.14,1.49,85,16,6.6,694,Rocksteady Studios,M
Mortal Kombat X,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1.03,0.21,0,0.14,1.38,86,21,7.3,279,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,0.55,0.7,0.02,0.11,1.38,86,102,8,1288,Crystal Dynamics,M
Tom Clancy's Rainbow Six: Siege,XOne,2015,Shooter,Ubisoft,0.77,0.45,0,0.12,1.34,74,24,6.9,252,Ubisoft Montreal,M
The Witcher 3: Wild Hunt,XOne,2015,Role-Playing,Namco Bandai Games,0.69,0.5,0,0.11,1.31,91,13,9.2,3963,CD Projekt Red Studio,M
Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,0.62,0.47,0.11,0.1,1.3,78,83,8.5,376,Good-Feel,E
Assassin's Creed Syndicate,XOne,2015,Action,Ubisoft,0.62,0.56,0,0.11,1.3,78,22,6.1,402,Ubisoft Quebec,M
Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.86,0.3,0.01,0.12,1.29,74,26,7.8,387,Techland,M
Fallout 4,PC,2015,Role-Playing,Bethesda Softworks,0.51,0.67,0,0.1,1.29,84,38,5.4,7512,Bethesda Game Studios,M
The Elder Scrolls Online,XOne,2015,Role-Playing,Bethesda Softworks,0.78,0.38,0,0.12,1.28,77,11,8.4,613,ZeniMax Media,M
Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,0.48,0.35,0.34,0.08,1.25,69,44,8.8,190,"Spike Chunsoft Co. Ltd., Spike Chunsoft",E
WWE 2K16,PS4,2015,Sports,Take-Two Interactive,0.41,0.6,0,0.2,1.21,73,47,7.4,237,Yuke's,T
Battlefield: Hardline,XOne,2015,Shooter,Electronic Arts,0.72,0.37,0.01,0.11,1.21,71,27,5.1,299,Visceral Games,M
Destiny: The Taken King,XOne,2015,Shooter,Activision,0.85,0.23,0,0.12,1.19,89,11,5.2,393,"Bungie Software, Bungie",T
Mad Max (2015),PS4,2015,Action,Warner Bros. Interactive Entertainment,0.36,0.59,0.04,0.18,1.17,NA,NA,NA,NA,NA,NA
Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,0.39,0.69,0,0.09,1.17,96,57,7.9,3756,Rockstar North,M
The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,0.53,0.33,0.17,0.08,1.12,73,73,7.6,179,Nintendo,E
Dragon Ball: XenoVerse,PS4,2015,Fighting,Namco Bandai Games,0.3,0.52,0.12,0.16,1.11,69,50,7.7,598,Dimps Corporation,T
Project CARS,PS4,2015,Racing,Slightly Mad Studios,0.2,0.7,0.02,0.16,1.09,83,37,6.6,363,Slightly Mad Studios,E
Final Fantasy Type-0,PS4,2015,Role-Playing,Square Enix,0.37,0.32,0.15,0.14,0.98,NA,NA,NA,NA,NA,NA
Madden NFL 16,X360,2015,Sports,Electronic Arts,0.85,0.02,0,0.1,0.97,NA,NA,5.1,12,EA Sports,E
Evolve,PS4,2015,Shooter,Take-Two Interactive,0.36,0.41,0.05,0.15,0.96,76,46,4.3,894,Turtle Rock Studios,M
Just Dance 2016,Wii,2015,Misc,Ubisoft,0.41,0.46,0,0.08,0.95,NA,NA,NA,NA,Ubisoft,E10+
NBA 2K16,X360,2015,Sports,Take-Two Interactive,0.79,0.05,0,0.1,0.94,NA,NA,3.2,24,Visual Concepts,E
MLB 15: The Show,PS4,2015,Sports,Sony Computer Entertainment,0.68,0.08,0,0.17,0.92,80,44,7.8,190,SCEA San Diego Studios,E
Just Cause 3,XOne,2015,Action,Square Enix,0.44,0.39,0,0.08,0.9,71,24,7,186,Avalanche Studios,M
LEGO Jurassic World,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.42,0.02,0.14,0.9,70,46,7,80,TT Games,E10+
Minecraft: Story Mode,X360,2015,Adventure,Mojang,0.48,0.33,0,0.08,0.88,NA,NA,NA,NA,NA,NA
Borderlands: The Handsome Collection,PS4,2015,Shooter,Take-Two Interactive,0.38,0.33,0.03,0.14,0.88,82,49,7.8,345,Gearbox Software,M
Monster Strike 3DS,3DS,2015,Action,"mixi, Inc",0,0,0.87,0,0.87,NA,NA,NA,NA,NA,NA
LEGO Jurassic World,X360,2015,Action,Warner Bros. Interactive Entertainment,0.47,0.32,0,0.08,0.87,NA,NA,7.1,14,TT Games,E10+
Dragon Quest VIII: Journey of the Cursed King,3DS,2015,Role-Playing,Square Enix,0,0,0.86,0,0.86,NA,NA,NA,NA,Cygames,T
Guitar Hero Live,PS4,2015,Misc,Activision,0.34,0.38,0,0.14,0.86,80,69,6.2,160,FreeStyleGames,T
LEGO Jurassic World,PS3,2015,Action,Warner Bros. Interactive Entertainment,0.35,0.36,0,0.14,0.85,NA,NA,7.4,14,TT Games,E10+
Xenoblade Chronicles X,WiiU,2015,Role-Playing,Nintendo,0.36,0.28,0.14,0.06,0.84,84,87,8.9,1548,Monolith Soft,T
Pro Evolution Soccer 2016,PS4,2015,Sports,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.79,87,54,7.1,680,Konami,E
Rare Replay,XOne,2015,Misc,Microsoft Game Studios,0.49,0.22,0.01,0.07,0.79,84,75,7.7,325,Rare Ltd.,M
Madden NFL 16,PS3,2015,Sports,Electronic Arts,0.57,0.06,0,0.14,0.78,NA,NA,3.1,18,EA Sports,E
Mario & Luigi: Paper Jam,3DS,2015,Role-Playing,Nintendo,0.16,0.29,0.26,0.04,0.76,NA,NA,NA,NA,NA,NA
Nintendo Presents: New Style Boutique 2 - Fashion Forward,3DS,2015,Misc,Nintendo,0.03,0.66,0.02,0.04,0.75,NA,NA,NA,NA,NA,NA
Metal Gear Solid V: The Phantom Pain,XOne,2015,Action,Konami Digital Entertainment,0.41,0.26,0.01,0.07,0.75,95,10,7.3,900,"Kojima Productions, Moby Dick Studio",M
Rhythm Heaven: The Best+,3DS,2015,Misc,Nintendo,0,0.03,0.72,0,0.74,NA,NA,NA,NA,NA,NA
Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix,0.29,0.27,0.06,0.11,0.74,NA,NA,NA,NA,NA,NA
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015,Action,Square Enix,0.17,0.13,0.37,0.06,0.74,NA,NA,NA,NA,NA,NA
NBA 2K16,PS3,2015,Sports,Take-Two Interactive,0.45,0.12,0.03,0.13,0.74,NA,NA,4.6,13,Visual Concepts,E
LEGO Dimensions,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.24,0.37,0,0.12,0.73,80,53,7.1,65,Traveller's Tales,E10+
Disney Infinity 3.0,PS4,2015,Action,Disney Interactive Studios,0.24,0.37,0,0.12,0.72,NA,NA,NA,NA,NA,NA
The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.21,0.46,0,0.05,0.72,93,32,9.3,10665,CD Projekt Red Studio,M
Minecraft: Story Mode,PS4,2015,Adventure,Mojang,0.25,0.33,0,0.11,0.69,NA,NA,NA,NA,NA,NA
Minecraft: Story Mode,PS3,2015,Adventure,Mojang,0.27,0.31,0,0.11,0.69,NA,NA,NA,NA,NA,NA
Need for Speed (2015),XOne,2015,Racing,Electronic Arts,0.3,0.33,0,0.06,0.69,NA,NA,NA,NA,NA,NA
F1 2015,PS4,2015,Racing,Codemasters,0.09,0.45,0.03,0.1,0.66,65,46,6.3,43,Codemasters,E
LEGO Jurassic World,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.38,0.22,0,0.06,0.65,70,17,6.7,44,TT Games,E10+
God of War III,PS4,2015,Action,Sony Computer Entertainment,0.24,0.29,0.01,0.1,0.65,NA,NA,NA,NA,NA,NA
Metal Gear Solid V: The Phantom Pain,PS3,2015,Action,Konami Digital Entertainment,0.22,0.13,0.22,0.07,0.64,NA,NA,7.2,168,"Kojima Productions, Moby Dick Studio",M
Evolve,XOne,2015,Shooter,Take-Two Interactive,0.37,0.2,0,0.06,0.64,74,31,5.1,336,Turtle Rock Studios,M
NHL 16,PS4,2015,Sports,Electronic Arts,0.36,0.16,0,0.11,0.63,78,28,5.5,157,"EA Sports, EA Canada",E10+
LEGO Jurassic World,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.31,0.23,0.03,0.05,0.62,NA,NA,7.2,11,TT Games,E10+
Dark Souls II,PS4,2015,Role-Playing,Namco Bandai Games,0.21,0.23,0.08,0.09,0.6,NA,NA,NA,NA,NA,NA
WWE 2K16,XOne,2015,Sports,Take-Two Interactive,0.32,0.22,0,0.05,0.59,72,18,5.7,75,Yuke's,T
Just Dance 2016,WiiU,2015,Misc,Ubisoft,0.27,0.25,0,0.05,0.57,73,7,6.9,11,Ubisoft,E10+
Tales of Zestiria,PS3,2015,Role-Playing,Namco Bandai Games,0.05,0.07,0.42,0.02,0.56,NA,NA,8,47,"Namco Bandai Games, Bandai Namco Games",T
Xenoblade Chronicles,3DS,2015,Role-Playing,Nintendo,0.27,0.14,0.12,0.04,0.56,NA,NA,NA,NA,NA,NA
Minecraft: Story Mode,XOne,2015,Adventure,Mojang,0.3,0.21,0,0.05,0.56,NA,NA,NA,NA,NA,NA
Guitar Hero Live,XOne,2015,Misc,Activision,0.3,0.2,0,0.05,0.55,81,21,5.1,69,FreeStyleGames,T
Resident Evil: Revelations 2,PS4,2015,Action,Capcom,0.13,0.24,0.1,0.07,0.55,75,30,7.7,284,Capcom,M
LEGO Dimensions,PS3,2015,Action,Warner Bros. Interactive Entertainment,0.17,0.3,0,0.09,0.55,NA,NA,6.4,18,NA,NA
Star Wars Battlefront (2015),PC,2015,Shooter,Electronic Arts,0.13,0.38,0,0.04,0.55,NA,NA,NA,NA,NA,NA
LEGO Dimensions,WiiU,2015,Action,Warner Bros. Interactive Entertainment,0.3,0.18,0,0.05,0.53,62,5,6.5,29,Traveller's Tales,E10+
StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,0.19,0.29,0,0.04,0.53,88,62,8.3,833,Blizzard Entertainment,T
LEGO Dimensions,X360,2015,Action,Warner Bros. Interactive Entertainment,0.26,0.23,0,0.04,0.53,NA,NA,6.1,18,NA,NA
LEGO Jurassic World,WiiU,2015,Action,Warner Bros. Interactive Entertainment,0.27,0.19,0.02,0.04,0.52,71,5,8.1,14,TT Games,E10+
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,0.18,0.25,0,0.08,0.52,61,33,3.7,78,EA Tiburon,E
Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0.22,0.13,0.12,0.04,0.52,73,72,8,227,HAL Labs,E
WWE 2K16,PS3,2015,Sports,Take-Two Interactive,0.22,0.21,0,0.08,0.51,NA,NA,6,21,Yuke's,T
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,2015,Action,Square Enix,0,0,0.49,0,0.49,NA,NA,NA,NA,NA,NA
Bravely Second: End Layer,3DS,2015,Role-Playing,Nintendo,0.17,0.1,0.18,0.03,0.49,81,70,7.4,103,Silicon Studio,T
Puzzle & Dragons Z + Super Mario Bros. Edition,3DS,2015,Puzzle,Nintendo,0.06,0.07,0.34,0.01,0.48,NA,NA,NA,NA,NA,NA
Mad Max (2015),XOne,2015,Action,Warner Bros. Interactive Entertainment,0.28,0.16,0,0.04,0.48,NA,NA,NA,NA,NA,NA
Skylanders: SuperChargers,WiiU,2015,Action,Activision,0.25,0.19,0,0.04,0.48,87,13,5.6,65,Vicarious Visions,E10+
Dragon Ball: XenoVerse,PS3,2015,Fighting,Namco Bandai Games,0.16,0.13,0.14,0.06,0.48,NA,NA,7.1,62,Dimps Corporation,T
NHL 16,XOne,2015,Sports,Electronic Arts,0.38,0.05,0,0.05,0.48,80,18,6,81,"EA Sports, EA Canada",E10+
Rock Band 4,XOne,2015,Misc,Harmonix Music Systems,0.38,0.04,0,0.05,0.47,79,27,6.4,54,Harmonix Music Systems,T
One Piece: Pirate Warriors 3,PS4,2015,Action,Namco Bandai Games,0.09,0.22,0.1,0.06,0.46,74,34,7.4,118,Omega Force,T
Disney Infinity 3.0,WiiU,2015,Action,Disney Interactive Studios,0.21,0.21,0,0.04,0.46,NA,NA,NA,NA,NA,NA
Disney Infinity 3.0,PS3,2015,Action,Disney Interactive Studios,0.16,0.21,0,0.07,0.45,NA,NA,NA,NA,NA,NA
Mario Tennis Ultra Smash,WiiU,2015,Sports,Nintendo,0.13,0.15,0.14,0.02,0.44,58,58,5.3,133,"Nintendo, Camelot Software Planning",E
Borderlands: The Handsome Collection,XOne,2015,Shooter,Take-Two Interactive,0.26,0.13,0,0.04,0.43,80,11,7.8,119,Gearbox Software,M
WWE 2K16,X360,2015,Sports,Take-Two Interactive,0.27,0.12,0,0.04,0.43,NA,NA,5.4,25,Yuke's,T
Wolfenstein: The Old Blood,PS4,2015,Action,Bethesda Softworks,0.1,0.25,0.02,0.06,0.43,76,54,8,267,MachineGames,NA
Skylanders: SuperChargers,X360,2015,Action,Activision,0.25,0.13,0,0.04,0.42,NA,NA,5.4,5,Vicarious Visions,E10+
Animal Crossing: Amiibo Festival,WiiU,2015,Misc,Nintendo,0.19,0.11,0.09,0.03,0.41,46,20,4.4,173,"Nintendo, Nd Cube",E
Battlefield: Hardline,PS3,2015,Shooter,Electronic Arts,0.13,0.15,0.07,0.06,0.41,NA,NA,5.3,81,Visceral Games,M
LEGO Dimensions,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.22,0.15,0,0.04,0.41,80,12,6.9,27,Traveller's Tales,E10+
God Eater 2: Rage Burst,PSV,2015,Role-Playing,Namco Bandai Games,0,0.03,0.37,0.01,0.41,NA,NA,8.1,16,Shift,T
Tales of Zestiria,PS4,2015,Role-Playing,Namco Bandai Games,0.17,0.15,0.02,0.06,0.4,72,59,6.8,315,Bandai Namco Games,T
Pro Evolution Soccer 2016,PS3,2015,Sports,Konami Digital Entertainment,0.09,0.12,0.15,0.04,0.4,NA,NA,7.2,40,Konami,E
Disney Infinity 3.0,X360,2015,Action,Disney Interactive Studios,0.21,0.15,0,0.03,0.39,NA,NA,NA,NA,NA,NA
Saints Row IV,PS4,2015,Action,Deep Silver,0.13,0.18,0.03,0.06,0.39,NA,NA,NA,NA,NA,NA
Dishonored,PS4,2015,Action,Bethesda Softworks,0.12,0.2,0.02,0.06,0.39,NA,NA,NA,NA,NA,NA
MLB 15: The Show,PS3,2015,Sports,Sony Computer Entertainment,0.31,0.01,0,0.07,0.39,NA,NA,8.2,6,SCEA San Diego Studios,E
Rock Band 4,PS4,2015,Misc,Harmonix Music Systems,0.26,0.05,0,0.07,0.38,78,51,6.3,87,Harmonix Music Systems,T
Farming Simulator 2015,PS3,2015,Simulation,Koch Media,0.11,0.2,0,0.06,0.37,NA,NA,NA,NA,NA,NA
Destiny: The Taken King,PS3,2015,Shooter,Activision,0.17,0.11,0.02,0.06,0.37,NA,NA,5.5,81,Bungie,T
Skylanders: SuperChargers,PS3,2015,Action,Activision,0.16,0.15,0,0.06,0.37,NA,NA,4.2,6,Vicarious Visions,E10+
Sword Art Online: Lost Song,PSV,2015,Role-Playing,Namco Bandai Games,0.06,0.04,0.23,0.03,0.36,70,4,7.1,27,"Bandai Namco Games, Artdink",T
Just Dance 2016,PS4,2015,Misc,Ubisoft,0.17,0.13,0,0.06,0.36,73,10,6.8,20,Ubisoft,E10+
Farming Simulator 2015,PS4,2015,Simulation,Koch Media,0.1,0.2,0,0.06,0.35,NA,NA,NA,NA,NA,NA
Farming Simulator 2015,X360,2015,Simulation,Koch Media,0.22,0.11,0,0.03,0.35,NA,NA,NA,NA,NA,NA
Football Manager 2016,PC,2015,Simulation,Sega,0,0.33,0,0.02,0.35,81,34,6.9,97,Sega,E
Destiny: The Taken King,X360,2015,Shooter,Activision,0.24,0.08,0,0.03,0.35,NA,NA,4.4,59,"Bungie Software, Bungie",T
Disney Infinity 3.0,XOne,2015,Action,Disney Interactive Studios,0.2,0.11,0,0.03,0.34,NA,NA,NA,NA,NA,NA
Dead or Alive 5,PS4,2015,Fighting,Tecmo Koei,0.09,0.13,0.08,0.04,0.34,NA,NA,NA,NA,NA,NA
Disney Magic World 2,3DS,2015,Action,Nintendo,0.02,0.11,0.19,0.01,0.34,NA,NA,NA,NA,NA,NA
Dragon Ball Z: Extreme Butoden,3DS,2015,Fighting,Namco Bandai Games,0.12,0.03,0.16,0.02,0.33,61,32,6.6,32,Arc System Works,T
Hatsune Miku: Project Mirai DX,3DS,2015,Misc,Sega,0.16,0.04,0.1,0.02,0.32,80,32,8.5,71,Sega,E10+
Just Dance 2016,XOne,2015,Misc,Ubisoft,0.25,0.04,0,0.03,0.32,66,10,6.1,18,Ubisoft,E10+
Dragon Ball: XenoVerse,XOne,2015,Fighting,Namco Bandai Games,0.18,0.11,0,0.03,0.32,67,18,7.2,128,Dimps Corporation,T
Just Dance 2016,X360,2015,Misc,Ubisoft,0.23,0.05,0,0.03,0.32,NA,NA,6,5,Ubisoft,E10+
Persona 4: Dancing All Night,PSV,2015,Misc,Nippon Ichi Software,0.09,0.04,0.15,0.04,0.32,76,51,8.6,83,"Atlus, Dingo Inc.",T
Rise of the Tomb Raider,X360,2015,Adventure,Square Enix,0.18,0.11,0,0.03,0.32,NA,NA,7.5,178,Nixxes Software,M
Tropico 5,PS4,2015,Simulation,Kalypso Media,0.06,0.16,0.06,0.04,0.31,76,17,7.1,110,Haemimont,T
Skylanders: SuperChargers,PS4,2015,Action,Activision,0.17,0.08,0,0.05,0.31,81,51,3.3,29,Vicarious Visions,E10+
DmC: Devil May Cry,PS4,2015,Action,Capcom,0.12,0.13,0,0.05,0.31,NA,NA,NA,NA,NA,NA
Deadpool,PS4,2015,Action,Activision,0.14,0.11,0,0.05,0.29,60,11,5.7,68,High Moon Studios,M
Resident Evil: Revelations 2,PS3,2015,Action,Capcom,0.06,0.05,0.16,0.02,0.29,NA,NA,6.8,48,Capcom,M
Disgaea 5: Alliance of Vengeance,PS4,2015,Role-Playing,Nippon Ichi Software,0.11,0.08,0.06,0.04,0.29,80,43,8.1,173,Nippon Ichi Software,T
Battlefield: Hardline,X360,2015,Shooter,Electronic Arts,0.17,0.09,0,0.03,0.28,NA,NA,4.1,65,Visceral Games,M
Divinity: Original Sin,PS4,2015,Role-Playing,Focus Home Interactive,0.1,0.12,0.02,0.04,0.28,NA,NA,NA,NA,NA,NA
Payday 2,PS4,2015,Shooter,505 Games,0.1,0.14,0,0.05,0.28,NA,NA,NA,NA,NA,NA
Guitar Hero Live,PS3,2015,Misc,Activision,0.11,0.12,0,0.04,0.27,NA,NA,5.1,22,"Activision, FreeStyleGames",T
Rory McIlroy PGA Tour,XOne,2015,Action,Electronic Arts,0.16,0.09,0,0.02,0.27,60,26,4.3,77,EA Tiburon,E
Tearaway Unfolded,PS4,2015,Platform,Sony Computer Entertainment,0.09,0.13,0,0.04,0.26,81,70,8.1,188,Media Molecule,E
J Stars Victory Vs.,PS4,2015,Fighting,Namco Bandai Games,0.08,0.14,0,0.04,0.26,NA,NA,NA,NA,NA,NA
Call of Duty: Black Ops 3,PC,2015,Shooter,Activision,0,0.25,0,0.01,0.26,NA,NA,NA,NA,NA,NA
Project CARS,XOne,2015,Racing,Slightly Mad Studios,0.11,0.13,0,0.02,0.26,81,16,5.8,135,Slightly Mad Studios,E
One Piece: Pirate Warriors 3,PS3,2015,Action,Namco Bandai Games,0,0.06,0.19,0.01,0.25,NA,NA,3.7,7,Omega Force,T
Final Fantasy Type-0,XOne,2015,Role-Playing,Square Enix,0.16,0.07,0,0.02,0.25,NA,NA,NA,NA,NA,NA
The Legend of Legacy,3DS,2015,Role-Playing,FuRyu,0.12,0.01,0.1,0.02,0.25,67,31,7.1,54,FuRyu,E10+
Anno 2205,PC,2015,Strategy,Ubisoft,0.02,0.22,0,0.02,0.25,72,45,5.9,278,Blue Byte,E10+
Shin Megami Tensei x Fire Emblem,WiiU,2015,Role-Playing,Nintendo,0.12,0.05,0.06,0.02,0.25,NA,NA,NA,NA,NA,NA
Yakuza Zero: The Place of Oath,PS3,2015,Action,Sega,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
Sword Art Online: Lost Song,PS4,2015,Role-Playing,Namco Bandai Games,0.1,0.11,0,0.04,0.25,63,32,6.3,60,"Bandai Namco Games, Artdink",T
F1 2015,XOne,2015,Racing,Codemasters,0.08,0.15,0,0.02,0.25,64,13,5.3,22,Codemasters,E
Stella Glow,3DS,2015,Role-Playing,Atlus,0.16,0.01,0.05,0.02,0.24,79,32,8.7,82,"Image Epoch, Imageepoch",T
Skylanders: SuperChargers,XOne,2015,Action,Activision,0.17,0.05,0,0.02,0.24,76,15,5.5,17,Vicarious Visions,E10+
Chibi-Robo! Zip Lash,3DS,2015,Platform,Nintendo,0.09,0.08,0.06,0.02,0.24,NA,NA,NA,NA,NA,NA
Total War: Attila,PC,2015,Strategy,Sega,0.09,0.13,0,0.02,0.24,80,66,7.3,520,Creative Assembly,T
Dragon Ball: XenoVerse,X360,2015,Fighting,Namco Bandai Games,0.17,0.04,0,0.02,0.24,NA,NA,6.7,46,Dimps Corporation,T
