Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Call of Duty: World at War Final Fronts,PS2,2008,Shooter,Activision,0.61,0.18,0,0.94,1.72,NA,NA,NA,NA,NA,NA
Imagine: Teacher,DS,2008,Simulation,Ubisoft,0.7,0.82,0,0.19,1.71,NA,NA,NA,NA,Magic Pockets,E
Need For Speed: Undercover,X360,2008,Racing,Electronic Arts,0.79,0.7,0.01,0.18,1.68,64,62,5.9,104,EA Vancouver,T
Saints Row 2,PS3,2008,Action,THQ,0.88,0.54,0.02,0.25,1.68,82,50,7.9,135,Volition Inc.,M
We Ski,Wii,2008,Sports,Namco Bandai Games,0.97,0.4,0.14,0.15,1.67,67,32,8.5,12,Bandai Namco Games,E
Big Beach Sports,Wii,2008,Sports,THQ,0.45,1.02,0,0.2,1.66,44,17,8,41,HB Studios Multimedia,E
Shaun White Snowboarding: Road Trip,Wii,2008,Sports,Ubisoft,0.93,0.56,0,0.16,1.66,78,28,8.7,22,Ubisoft,E10+
Star Wars The Clone Wars: Lightsaber Duels,Wii,2008,Action,LucasArts,1.21,0.3,0,0.14,1.65,56,24,6.7,18,Krome Studios,T
Army of Two,X360,2008,Shooter,Electronic Arts,1.09,0.37,0.02,0.16,1.64,72,76,7.6,233,EA Montreal,M
Far Cry 2,X360,2008,Action,Ubisoft,0.71,0.69,0.02,0.18,1.59,85,75,6.7,288,Ubisoft Montreal,M
Dance Dance Revolution: Hottest Party 2,Wii,2008,Simulation,Konami Digital Entertainment,0.94,0.48,0.01,0.15,1.58,69,8,6.8,6,Konami,E10+
SoulCalibur IV,X360,2008,Fighting,Ubisoft,0.92,0.43,0.07,0.15,1.58,85,62,7.9,157,Namco,T
Devil May Cry 4,PS3,2008,Action,Capcom,0.58,0.45,0.34,0.2,1.57,84,63,8.2,311,Capcom,M
Guitar Hero: On Tour Decades,DS,2008,Misc,Activision,0.84,0.57,0,0.16,1.57,72,40,8,5,Vicarious Visions,E10+
Dragon Quest V: Hand of the Heavenly Bride,DS,2008,Role-Playing,Square Enix,0.17,0.02,1.36,0.02,1.57,84,46,8.5,57,ArtePiazza,E10+
High School Musical 3: Senior Year,DS,2008,Misc,Disney Interactive Studios,0.63,0.76,0,0.17,1.56,NA,NA,NA,NA,NA,NA
Carnival Games: Mini Golf,Wii,2008,Sports,Take-Two Interactive,0.86,0.54,0,0.15,1.56,38,10,5.7,7,Cat Daddy Games,E
MySims Kingdom,DS,2008,Simulation,Electronic Arts,0.8,0.59,0.01,0.16,1.55,58,9,NA,NA,TOSE,E
Active Life: Outdoor Challenge,Wii,2008,Sports,Atari,0.78,0.43,0.19,0.14,1.54,69,6,8.1,14,h.a.n.d. Inc.,E
Disney Fairies: Tinker Bell,DS,2008,Adventure,Disney Interactive Studios,0.85,0.51,0.01,0.15,1.51,NA,NA,7.8,5,"Genius Sonority Inc., Disney Interactive Studios",E
MySims Kingdom,Wii,2008,Simulation,Electronic Arts,0.7,0.64,0.01,0.16,1.51,76,19,8.1,24,EA Redwood Shores,E
Rock Band 2,PS3,2008,Misc,MTV Games,1.13,0.2,0,0.16,1.49,91,24,7.9,88,Harmonix Music Systems,T
Madden NFL 09,PS2,2008,Sports,Electronic Arts,1.22,0,0,0.27,1.49,67,4,7,24,EA Tiburon,E
Drawn To Life: SpongeBob SquarePants Edition,DS,2008,Adventure,THQ,0.99,0.35,0,0.13,1.48,68,12,5.5,4,Altron,E
007: Quantum of Solace,X360,2008,Action,Activision,0.82,0.51,0.01,0.14,1.48,65,69,7.1,71,Treyarch,T
SoulCalibur IV,PS3,2008,Fighting,Ubisoft,0.72,0.4,0.14,0.2,1.46,85,65,7.9,129,Namco,T
Wall-E,DS,2008,Platform,THQ,0.46,0.82,0,0.17,1.46,54,15,NA,NA,Helixe,E
Battlefield: Bad Company,X360,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,83,70,7.7,263,EA DICE,T
The House of the Dead 2 & 3 Return,Wii,2008,Shooter,Sega,0.77,0.49,0.03,0.15,1.44,NA,NA,NA,NA,NA,NA
Hasbro Family Game Night,Wii,2008,Puzzle,Electronic Arts,0.96,0.33,0,0.13,1.43,63,12,7.5,11,EA Bright Light,E
BioShock,PS3,2008,Shooter,Take-Two Interactive,0.75,0.46,0.01,0.2,1.42,94,51,8.7,881,"Digital Extremes, 2K Marin",M
Tiger Woods PGA Tour 09 All-Play,Wii,2008,Sports,Electronic Arts,0.8,0.47,0,0.14,1.42,81,18,8.7,34,EA Tiburon,E
Dead Space,X360,2008,Action,Electronic Arts,0.89,0.39,0,0.13,1.4,89,79,8.7,768,EA Redwood Shores,M
Need For Speed: Undercover,PS2,2008,Racing,Electronic Arts,0.38,0.08,0.03,0.93,1.4,NA,NA,6.5,38,Exient Entertainment,T
Far Cry 2,PS3,2008,Action,Ubisoft,0.43,0.69,0.01,0.26,1.38,85,49,6.4,241,Ubisoft Montreal,M
LEGO Indiana Jones: The Original Adventures,PS2,2008,Action,LucasArts,0.6,0.01,0,0.76,1.37,77,12,8.4,16,Traveller's Tales,E10+
SingStar Abba,PS2,2008,Misc,Sony Computer Entertainment,0.23,0.04,0,1.09,1.36,64,11,NA,NA,SCEE London Studio,T
Burnout Paradise,X360,2008,Racing,Electronic Arts,0.63,0.57,0.01,0.14,1.35,88,68,6.9,279,Criterion Games,E10+
MotorStorm: Pacific Rift,PS3,2008,Racing,Sony Computer Entertainment,0.43,0.65,0.02,0.25,1.35,82,63,8,318,Evolution Studios,T
FIFA Soccer 09,PSP,2008,Sports,Electronic Arts,0.23,0.73,0.02,0.37,1.35,84,8,8.9,21,EA Canada,E
Devil May Cry 4,X360,2008,Action,Capcom,0.79,0.34,0.08,0.13,1.34,84,61,8,248,Capcom,M
Tom Clancy's Rainbow Six: Vegas 2,PS3,2008,Shooter,Ubisoft,0.66,0.44,0.04,0.21,1.34,81,32,7.9,93,Ubisoft Montreal,M
Chrono Trigger,DS,2008,Role-Playing,Square Enix,0.61,0.16,0.49,0.08,1.34,92,57,8.9,440,TOSE,E10+
Battlefield: Bad Company,PS3,2008,Shooter,Electronic Arts,0.76,0.35,0.05,0.18,1.34,84,50,8.1,203,EA DICE,T
World of Warcraft: Wrath of the Lich King,PC,2008,Role-Playing,Activision,0.01,0.13,0,1.18,1.32,91,47,7.5,930,Blizzard Entertainment,T
LEGO Batman: The Videogame,PS3,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.39,0,0.19,1.29,75,24,7.7,33,Traveller's Tales,E10+
High School Musical 3: Senior Year DANCE!,Wii,2008,Misc,Disney Interactive Studios,0.67,0.49,0,0.13,1.29,NA,NA,NA,NA,NA,NA
Gold's Gym: Cardio Workout,Wii,2008,Sports,Ubisoft,1.1,0.03,0.06,0.09,1.28,NA,NA,8.4,13,Ubisoft,E
Imagine: Wedding Designer,DS,2008,Simulation,Ubisoft,0.55,0.59,0,0.14,1.28,NA,NA,NA,NA,"Lexis Numerique, Virtual Toys",E
Guitar Hero: Aerosmith,Wii,2008,Misc,Activision,1.03,0.14,0,0.1,1.27,73,16,7.2,19,Vicarious Visions,T
LEGO Batman: The Videogame,PS2,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.03,0,0.52,1.27,77,8,8.9,17,Traveller's Tales,E10+
NBA 2K9,X360,2008,Sports,Take-Two Interactive,1,0.16,0,0.11,1.27,84,32,7.2,44,Visual Concepts,E
Mystery Case Files: MillionHeir,DS,2008,Adventure,Nintendo,0.75,0.39,0,0.12,1.27,65,28,NA,NA,Griptonite Games,E
Jillian Michaels' Fitness Ultimatum 2009,Wii,2008,Sports,Deep Silver,0.96,0.2,0,0.11,1.27,30,4,2,23,3G Studios,E
Valkyria Chronicles,PS3,2008,Role-Playing,Sega,0.71,0.19,0.24,0.13,1.27,86,60,8.6,433,Sega,T
Tomb Raider: Underworld,PS3,2008,Action,Eidos Interactive,0.45,0.55,0.05,0.22,1.26,75,42,7.2,166,Nixxes Software,T
Kung Fu Panda,DS,2008,Action,Activision,0.56,0.56,0,0.14,1.25,NA,NA,NA,NA,NA,NA
Star Wars: The Force Unleashed,PS2,2008,Action,LucasArts,0.49,0,0.01,0.75,1.25,68,7,7.4,33,Krome Studios,T
SOCOM: U.S. Navy SEALs Confrontation,PS3,2008,Shooter,Sony Computer Entertainment,0.94,0.16,0.02,0.13,1.25,63,64,6.9,223,Slant Six,M
WWE SmackDown vs. Raw 2009,PS2,2008,Fighting,THQ,0.69,0,0,0.55,1.24,78,9,6.9,34,Yuke's,T
Guitar Hero: Aerosmith,X360,2008,Misc,Activision,1,0.13,0,0.1,1.23,70,59,6.7,48,Neversoft Entertainment,T
Boom Blox,Wii,2008,Puzzle,Electronic Arts,0.71,0.38,0,0.12,1.21,85,61,8.6,105,EA LA,E
Pro Evolution Soccer 2008,Wii,2008,Sports,Konami Digital Entertainment,0.09,0.84,0.11,0.15,1.19,83,19,8.4,43,Konami,E
Disney Sing It,Wii,2008,Misc,Disney Interactive Studios,0.77,0.31,0,0.11,1.19,NA,NA,NA,NA,Zoe Mode,E
LEGO Indiana Jones: The Original Adventures,PSP,2008,Action,LucasArts,0.4,0.48,0,0.29,1.17,76,8,7.6,11,Traveller's Tales,E10+
Army of Two,PS3,2008,Shooter,Electronic Arts,0.74,0.26,0.02,0.15,1.17,74,43,7.3,118,EA Montreal,M
Spore,PC,2008,Strategy,Electronic Arts,0.03,1.06,0,0.08,1.17,84,75,5.3,1711,Maxis,E10+
Mirror's Edge,X360,2008,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.16,79,82,7.6,328,EA DICE,T
Worldwide Soccer Manager 2009,PC,2008,Simulation,Sega,0,1.14,0,0.01,1.15,83,29,8.1,30,Sports Interactive,E
Wario Land: Shake It!,Wii,2008,Platform,Nintendo,0.59,0.31,0.15,0.1,1.15,NA,NA,NA,NA,NA,NA
High School Musical 2: Work This Out!,DS,2008,Misc,Disney Interactive Studios,0.5,0.52,0,0.13,1.15,NA,NA,NA,NA,NA,NA
007: Quantum of Solace,PS3,2008,Action,Activision,0.43,0.51,0.02,0.19,1.14,65,42,6.6,47,Treyarch,T
Mirror's Edge,PS3,2008,Platform,Electronic Arts,0.31,0.58,0.02,0.22,1.13,79,66,7.8,362,EA DICE,T
GRID,PS3,2008,Racing,Codemasters,0.31,0.56,0.03,0.2,1.1,87,39,8.1,109,Codemasters,E
NERF N-Strike,Wii,2008,Shooter,Electronic Arts,0.91,0.09,0,0.09,1.09,66,13,4.4,7,"EA Redwood Shores, EA Salt Lake",E10+
Imagine: Babysitters,DS,2008,Simulation,Ubisoft,0.63,0.35,0,0.1,1.08,NA,NA,NA,NA,Visual Impact,E
Star Wars: The Force Unleashed,PSP,2008,Action,LucasArts,0.43,0.4,0,0.24,1.08,70,10,8.1,49,Krome Studios,T
Imagine: Fashion Designer New York,DS,2008,Simulation,Ubisoft,0.65,0.32,0,0.1,1.07,NA,NA,NA,NA,"Lexis Numerique, Virtual Toys",E
Prince of Persia,PS3,2008,Action,Ubisoft,0.47,0.4,0.03,0.17,1.07,85,59,7.3,245,Ubisoft Montreal,T
Tomb Raider: Underworld,X360,2008,Action,Eidos Interactive,0.53,0.42,0.01,0.11,1.07,76,57,6.6,198,Crystal Dynamics,T
Naruto: Ultimate Ninja Storm,PS3,2008,Fighting,Namco Bandai Games,0.49,0.34,0.09,0.15,1.07,75,32,8.6,95,CyberConnect2,T
Spore Creatures,DS,2008,Simulation,Electronic Arts,0.66,0.3,0,0.1,1.06,65,20,6.5,21,Griptonite Games,E
Bully: Scholarship Edition,X360,2008,Action,Take-Two Interactive,0.53,0.4,0.03,0.11,1.06,80,56,8.3,154,"Mad Doc Software, Rockstar Vancouver",T
Mercenaries 2: World in Flames,X360,2008,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06,72,69,7.2,152,Pandemic Studios,T
Sega Superstars Tennis,Wii,2008,Sports,Sega,0.28,0.65,0,0.13,1.05,71,24,7,16,Sumo Digital,E10+
Guinness World Records: The Videogame,Wii,2008,Action,Warner Bros. Interactive Entertainment,0.46,0.47,0,0.11,1.03,67,12,7,8,TT Fusion,E10+
LEGO Indiana Jones: The Original Adventures,PS3,2008,Action,Activision,0.44,0.42,0,0.17,1.03,77,36,7.7,30,Traveller's Tales,E10+
Junior Brain Trainer,DS,2008,Misc,GSP,0.23,0.71,0,0.09,1.03,NA,NA,NA,NA,Avanquest Software,E
Sonic Unleashed,PS3,2008,Platform,Sega,0.56,0.32,0.01,0.14,1.02,54,24,7.9,130,Sonic Team,E10+
Rock Band 2,Wii,2008,Misc,MTV Games,0.93,0.01,0,0.08,1.02,92,10,7.7,45,Harmonix Music Systems,T
Wall-E,Wii,2008,Platform,THQ,0.51,0.4,0,0.11,1.01,51,18,3.6,8,Heavy Iron Studios,E
Ninja Gaiden II,X360,2008,Action,Tecmo Koei,0.65,0.22,0.05,0.1,1.01,81,74,8,302,"Team Ninja, Tecmo",M
Prince of Persia,X360,2008,Action,Ubisoft,0.54,0.34,0.02,0.1,1.01,81,73,7,189,Ubisoft Montreal,T
PES 2009: Pro Evolution Soccer,X360,2008,Sports,Konami Digital Entertainment,0.13,0.76,0.03,0.09,1,NA,NA,NA,NA,NA,NA
Haze,PS3,2008,Shooter,Ubisoft,0.49,0.33,0.02,0.15,0.99,55,65,6.5,294,Free Radical Design,M
Guitar Hero: Aerosmith,PS3,2008,Misc,Activision,0.73,0.15,0,0.11,0.99,70,39,5,26,Neversoft Entertainment,T
Puzzler Collection,DS,2008,Puzzle,Ubisoft,0.16,0.78,0,0.04,0.99,71,5,NA,NA,Route 1 Games,E
Midnight Club: LA Remix,PSP,2008,Racing,Take-Two Interactive,0.52,0.27,0,0.19,0.98,79,26,8.7,43,Rockstar London,T
Pro Evolution Soccer 2008,PSP,2008,Sports,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98,80,17,6.8,11,Konami,E
Littlest Pet Shop: Winter,DS,2008,Simulation,Electronic Arts,0.58,0.31,0,0.1,0.98,NA,NA,NA,NA,Electronic Arts,E
Fallout 3,PC,2008,Role-Playing,Bethesda Softworks,0.02,0.88,0,0.08,0.98,91,48,7.9,3450,Bethesda Game Studios,M
de Blob,Wii,2008,Platform,THQ,0.49,0.37,0,0.1,0.96,82,48,8.6,73,Blue Tongue Entertainment,E
My Weight Loss Coach,DS,2008,Sports,Ubisoft,0.3,0.54,0,0.11,0.95,63,4,7.6,7,Ubisoft Montreal,E
Sonic Unleashed,X360,2008,Platform,Sega,0.54,0.32,0,0.09,0.95,60,50,7.8,238,Sonic Team,E10+
Ben 10: Alien Force,DS,2008,Action,Koch Media,0.65,0.22,0,0.09,0.95,NA,NA,2.8,4,Monkey Bar Games,E
Phantasy Star Portable,PSP,2008,Role-Playing,Sega,0.19,0.06,0.63,0.05,0.94,64,38,7.8,19,Alfa System,T
WWE SmackDown vs. Raw 2009,PS3,2008,Fighting,THQ,0.51,0.3,0.01,0.12,0.94,78,37,7,49,Yuke's,T
White Knight Chronicles: International Edition,PS3,2008,Role-Playing,Sony Computer Entertainment,0.33,0.16,0.36,0.08,0.93,64,77,7.5,213,Level 5,T
SingStar Abba,PS3,2008,Misc,Sony Computer Entertainment,0.27,0.5,0,0.16,0.93,70,26,5.5,4,SCEE London Studio,T
Brothers in Arms: Hell's Highway,PS3,2008,Shooter,Ubisoft,0.44,0.34,0,0.15,0.93,76,48,8,70,Gearbox Software,M
WWE SmackDown vs. Raw 2009,X360,2008,Fighting,THQ,0.58,0.26,0,0.08,0.92,79,47,7.1,34,Yuke's,T
Kung Fu Panda,Wii,2008,Action,Activision,0.5,0.32,0,0.09,0.91,70,20,6.7,7,Xpec,E10+
Tom Clancy's EndWar,X360,2008,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91,77,63,7.2,53,Ubisoft Shanghai,T
Assassin's Creed,PC,2008,Adventure,Ubisoft,0.01,0.83,0,0.07,0.91,NA,NA,NA,NA,NA,NA
Sonic Riders: Zero Gravity,Wii,2008,Racing,Sega,0.48,0.32,0.02,0.09,0.91,56,26,8.1,57,Sonic Team,E
TouchMaster 2,DS,2008,Puzzle,Midway Games,0.3,0.49,0,0.1,0.89,76,8,NA,NA,Midway Studios - San Diego,E
Pure,PS3,2008,Racing,Disney Interactive Studios,0.42,0.33,0,0.14,0.89,83,43,7.8,30,Black Rock Studio,E
We Ski & Snowboard,Wii,2008,Sports,Atari,0.38,0.29,0.15,0.08,0.89,NA,NA,NA,NA,NA,NA
Call of Duty: World at War,DS,2008,Shooter,Activision,0.56,0.25,0,0.08,0.89,75,12,7.8,20,n-Space,T
CSI: Hard Evidence,Wii,2008,Adventure,Ubisoft,0.36,0.43,0,0.1,0.89,NA,NA,NA,NA,NA,NA
FIFA Soccer 09 All-Play,Wii,2008,Sports,Electronic Arts,0.28,0.51,0,0.09,0.89,80,18,8.4,22,EA Canada,E
Fossil Fighters,DS,2008,Role-Playing,Nintendo,0.83,0,0,0.06,0.89,70,17,7.9,15,RED Entertainment,E
Buzz! Quiz TV,PS3,2008,Misc,Sony Computer Entertainment,0.28,0.47,0,0.13,0.89,NA,NA,NA,NA,NA,NA
Samba De Amigo,Wii,2008,Misc,Sega,0.41,0.37,0.01,0.09,0.88,68,43,8.1,40,Gearbox Software,E
Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,Sega,0.5,0.29,0.01,0.08,0.88,74,55,7.3,81,BioWare,E
Star Wars: The Force Unleashed,DS,2008,Action,LucasArts,0.5,0.28,0,0.09,0.88,61,8,5.5,18,n-Space,T
Grand Theft Auto IV,PC,2008,Action,Take-Two Interactive,0.01,0.79,0,0.07,0.88,90,40,6.6,2299,Rockstar Toronto,M
Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,Square Enix,0.73,0.03,0,0.12,0.87,68,20,7.2,105,Jupiter Corporation,E10+
